Airport Code;Airport Name;City Name;Country Name;Country Code;Latitude;Longitude;World Area Code;City Name geo_name_id;Country Name geo_name_id;coordinates,,
EVA;Landing Strip;Evadale;United States;US;30.35;-94.066667;67;4689569;6252001;30.35,,
PTT;Pratt;Pratt;United States;US;37.7;-98.75;67;4277752;6252001;37.7,,
CKD;Crooked Creek;Crooked Creek;United States;US;61.866667;-158.133333;67;\N;6252001;61.866667,,
DET;Detroit City;Detroit,-83.009722,
OCE;Municipal;Ocean City;United States;US;38.316667;-75.116667;67;4503351;6252001;38.316667,,
PPV;Port Protection;Port Protection;United States;US;56.333333;-133.666667;67;\N;6252001;56.333333,,
APN;Alpena County Regional;Alpena;United States;US;45.083333;-83.55;67;4984075;6252001;45.083333,,
TSG;Intermediate;Tanacross;United States;US;45.228056;18.073333;67;\N;6252001;45.228056,,
RDV;Red Devil;Red Devil;United States;US;61.833333;-157.333333;67;\N;6252001;61.833333,,
OCF;Taylor Field;Ocala;United States;US;29.166667;-82.216667;67;4166673;6252001;29.166667,,
MGM;Dannelly Fld;Montgomery;United States;US;32.3;-86.4;67;5201752;6252001;32.3,,
WCR;Chandalar;Chandalar;United States;US;67.5;-148.5;67;\N;6252001;67.5,,
CHA;Lovell Field;Chattanooga,-85.203889,
XPR;Pine Ridge;Pine Ridge;United States;US;43.016667;-102.516667;67;5767939;6252001;43.016667,,
MQY;Smyrna;Smyrna;United States;US;35.983333;-86.516667;67;4658590;6252001;35.983333,,
AYZ;Zahns;Amityville;United States;US;40.666667;-73.416667;67;5107140;6252001;40.666667,,
SRU;Skypark;Santa Cruz;United States;US;2.166667;-76.1;67;5393052;6252001;2.166667,,
ZNC;Nyac;Nyac;United States;US;60.983333;-159.983333;67;\N;6252001;60.983333,,
SME;Pulaski County;Somerset;United States;US;37.083333;-84.6;67;5273620;6252001;37.083333,,
RNC;Warren County;Mcminnville;United States;US;-24.016667;132.25;67;5739936;6252001;-24.016667,,
PMB;Intermediate;Pembina;United States;US;48.95;-97.233333;67;\N;6252001;48.95,,
OCI;Oceanic;Oceanic;United States;US;60.1;-148.216667;67;\N;6252001;60.1,,
PTU;Platinum;Platinum;United States;US;59.016667;-161.816667;67;\N;6252001;59.016667,,
GON;New London;New London;United States;US;41.333333;-72.05;67;5264455;6252001;41.333333,,
WRL;Worland;Worland,-107.884167,
GWV;Glendale;Glendale;United States;US;-17.360556;31.059722;67;5423075;6252001;-17.360556,,
SIY;Siskiyou County;Montague;United States;US;41.781389;-122.466389;67;5568152;6252001;41.781389,,
PLK;M Graham Clark;Branson/point Lookout;United States;US;36.616667;-93.216667;67;4378219;6252001;36.616667,,
MXO;Municipal;Monticello;United States;US;40.65;15.016667;67;5543377;6252001;40.65,,
SGF;Springfield-Branson Rg;Springfield;United States;US;37.25;-93.383333;67;5754005;6252001;37.25,,
MYV;Yuba County;Marysville;United States;US;39.1;-121.566667;67;5802570;6252001;39.1,,
BIL;Billings;Billings;United States;US;45.8;-108.533333;67;5640350;6252001;45.8,,
CZN;Chisana Field;Chisana;United States;US;62.083333;-142.05;67;\N;6252001;62.083333,,
DLL;Dillon;Dillon;United States;US;34.416667;-79.366667;67;5648657;6252001;34.416667,,
ANV;Anvik;Anvik;United States;US;62.65;-160.216667;67;\N;6252001;62.65,,
MRB;Eastern Wv Regional Airport/Shepherd Field;Martinsburg;United States;US;39.401667;-77.984444;67;5200055;6252001;39.401667,,
ROA;Roanoke Regional Airport;Roanoke;United States;US;37.316667;-79.983333;67;4925483;6252001;37.316667,,
SFO;San Francisco International;San Francisco,-122.375,
INL;Falls Intl;International Falls;United States;US;48.566667;-93.4;67;5031404;6252001;48.566667,,
ALN;Alton;Alton;United States;US;38.891667;-90.172222;67;5082602;6252001;38.891667,,
ESD;Orcas Island;Eastsound;United States;US;48.716667;-122.816667;67;\N;6252001;48.716667,,
GRB;Austin-straubel Field;Green Bay;United States;US;44.483333;-88.133333;67;5254962;6252001;44.483333,,
NJK;El Centro NAF;El Centro,-115.671667,
SEE;Gillespie Field;San Diego;United States;US;32.550278;-116.916389;67;5391811;6252001;32.550278,,
MCK;Mccook;Mccook;United States;US;40.2;-100.583333;67;5697383;6252001;40.2,,
LSE;Municipal;La Crosse;United States;US;43.883333;-91.25;67;5258957;6252001;43.883333,,
MPZ;Municipal;Mt Pleasant;United States;US;40.966667;-91.55;67;\N;6252001;40.966667,,
EAU;Chippewa Valley Regional Airport;Eau Claire,-91.484167,
OGG;Kahului;Maui,-156.430556,
OTZ;Kotzebue;Kotzebue;United States;US;66.866667;-162.633333;67;5866726;6252001;66.866667,,
CBF;Municipal;Council Bluffs;United States;US;41.266667;-95.866667;67;4852832;6252001;41.266667,,
IDI;ndiana County Airport;Indiana,-79.105556,
SUS;Spirit Of St Louis;St Louis;United States;US;38.662222;-90.651944;67;\N;6252001;38.662222,,
BKE;Baker;Baker;United States;US;44.833333;-117.816667;67;5638252;6252001;44.833333,,
BTV;Burlington International;Burlington;United States;US;44.471944;-73.153333;67;5788539;6252001;44.471944,,
AHH;Municipal;Amery;United States;US;45.283333;-92.366667;67;5243872;6252001;45.283333,,
PRB;Paso Robles;Paso Robles;United States;US;35.666667;-120.633333;67;5381438;6252001;35.666667,,
ASX;Ashland;Ashland;United States;US;46.548611;-90.918889;67;5711789;6252001;46.548611,,
HSV;Huntsville International - Carl T. Jones Field;Huntsville,-86.775,
SAT;San Antonio International;San Antonio;United States;US;29.533333;-98.466667;67;4726206;6252001;29.533333,,
TKJ;Tok;Tok;United States;US;53.333333;6.35;67;5876363;6252001;53.333333,,
SSF;Stinson Municipal;San Antonio;United States;US;6.233333;-76.733333;67;4726206;6252001;6.233333,,
DRT;International;Del Rio;United States;US;29.366667;-100.916667;67;5520076;6252001;29.366667,,
CGX;Merrill C Meigs;Chicago;United States;US;41.858889;-87.608333;67;4887398;6252001;41.858889,,
BAR;Baker Aaf;Baker Island;United States;US;0.216667;-176.516667;67;\N;6252001;0.216667,,
CEW;Bob Sikes;Crestview;United States;US;30.783333;-86.516667;67;4152311;6252001;30.783333,,
ZME;Metropark Rail;Newark;United States;US;40.919444;74.169444;67;5376803;6252001;40.919444,,
TOG;Togiak Village;Togiak Village;United States;US;-0.333333;122.0;67;\N;6252001;-0.333333,,
ANC;Ted Stevens Anchorage International Airport;Anchorage;United States;US;61.174444;-149.996389;67;5879400;6252001;61.174444,,
KSR;Federal No 1;Sandy River;United States;US;51.0;-96.383333;67;\N;6252001;51.0,,
LAL;Municipal;Lakeland;United States;US;28.083333;-81.95;67;5123872;6252001;28.083333,,
AXB;Alexandria Bay;Alexandria Bay;United States;US;44.2525;-75.901389;67;5106950;6252001;44.2525,,
BFG;Bullfrog Basin;Bullfrog Basin;United States;US;37.55;-110.708333;67;\N;6252001;37.55,,
CJN;Gillespie Field;El Cajon;United States;US;32.826111;-116.9725;67;5345529;6252001;32.826111,,
WDY;Kodiak Fss;Kodiak;United States;US;56.866667;-1.25;67;5866583;6252001;56.866667,,
SJN;St Johns;St Johns;United States;US;34.518889;-109.3775;67;\N;6252001;34.518889,,
HCB;Shoal Cove;Shoal Cove;United States;US;55.458333;-131.283333;67;\N;6252001;55.458333,,
SUD;Stroud;Stroud;United States;US;35.733333;-96.65;67;4552361;6252001;35.733333,,
OCH;A L Mangham Jr. Regional;Nacogdoches,-94.65,
MGJ;Orange County;Montgomery;United States;US;41.51;-74.264722;67;5201752;6252001;41.51,,
SMK;St Michael;St Michael;United States;US;63.483333;-162.016667;67;\N;6252001;63.483333,,
AVL;Asheville Regional Airport;Fletcher;United States;US;35.436111;-82.541667;67;4536996;6252001;35.436111,,
IVH;Ivishak;Ivishak;United States;US;69.4;-148.25;67;\N;6252001;69.4,,
PNU;Panguitch;Panguitch;United States;US;37.833333;-112.383333;67;5544525;6252001;37.833333,,
CFV;Municipal;Coffeyville;United States;US;17.533333;-88.166667;67;4269789;6252001;17.533333,,
GAG;Gage;Gage;United States;US;36.316667;-99.75;67;\N;6252001;36.316667,,
MSP;Minneapolis - St. Paul Intl;Minneapolis;United States;US;44.883333;-93.216944;67;5037649;6252001;44.883333,,
WSX;Westsound;Westsound;United States;US;48.666667;-122.883333;67;\N;6252001;48.666667,,
MMU;Municipal;Morristown;United States;US;40.8;-74.416667;67;5238755;6252001;40.8,,
RDG;Municipal/Spaatz Fld;Reading;United States;US;40.383333;-75.966667;67;5207728;6252001;40.383333,,
AFN;Municipal;Jaffrey;United States;US;42.8;-72.0;67;5088061;6252001;42.8,,
KPK;Parks SPB;Parks;United States;US;57.416667;-155.9;67;5308164;6252001;57.416667,,
MQI;Quincy;Quincy;United States;US;42.25;-71.0;67;5807713;6252001;42.25,,
DSM;Des Moines International;Des Moines,-93.663056,
KPT;Jackpot;Jackpot;United States;US;41.966667;-114.666667;67;\N;6252001;41.966667,,
MHE;Municipal;Mitchell;United States;US;43.766667;-98.033333;67;5697633;6252001;43.766667,,
RAL;Riverside Municipal;Riverside;United States;US;33.95;-117.433333;67;5387877;6252001;33.95,,
ISO;Stallings Field;Kinston;United States;US;35.333333;-77.616667;67;4474436;6252001;35.333333,,
AKC;Fulton International;Akron/Canton;United States;US;-26.8;23.75;67;5574199;6252001;-26.8,,
IMM;Immokalee;Immokalee;United States;US;26.416667;-81.416667;67;4159553;6252001;26.416667,,
CNH;Municipal;Claremont;United States;US;43.366667;-72.366667;67;5337696;6252001;43.366667,,
RLA;National;Rolla;United States;US;38.133333;-91.783333;67;5061159;6252001;38.133333,,
BXK;Buckeye Municipal;Buckeye;United States;US;33.366667;-112.583333;67;5287262;6252001;33.366667,,
CFK;Chefornak;Chefornak,-164.285556,
COS;Colorado Springs;Colorado Springs;United States;US;38.816667;-104.716667;67;5417598;6252001;38.816667,,
FOD;Fort Dodge Regional;Fort Dodge,-94.191944,
MPV;Edward F Knapp State;Montpelier,-72.562222,
BIF;Biggs Aaf;El Paso;United States;US;31.849444;-106.38;67;5520993;6252001;31.849444,,
STJ;Rosecrans Memorial;St Joseph;United States;US;39.766667;-94.916667;67;\N;6252001;39.766667,,
MOR;Moore-Murrell;Morristown;United States;US;36.183333;-83.366667;67;5238755;6252001;36.183333,,
SFZ;North Central;Pawtucket,-71.491389,
MIF;Roy Hurd Memorial;Monahans;United States;US;31.6;-102.9;67;5526514;6252001;31.6,,
CKX;Chicken;Chicken;United States;US;64.083333;-141.916667;67;\N;6252001;64.083333,,
SCH;Schenectady County;Schenectady,-73.928889,
TNC;Tin City Afs;Tin City,-167.921667,
HED;Herendeen;Herendeen;United States;US;55.8;-160.9;67;\N;6252001;55.8,,
DRU;Drummond;Drummond;United States;US;46.616667;-113.2;67;\N;6252001;46.616667,,
SKJ;Sitkinak Cgs;Sitkinak Island;United States;US;56.533333;-154.133333;67;\N;6252001;56.533333,,
ERV;Kerrville;Kerrville;United States;US;29.983333;-99.083333;67;4703078;6252001;29.983333,,
DRO;La Plata;Durango;United States;US;37.15;-107.75;67;5420241;6252001;37.15,,
IJX;Municipal;Jacksonville;United States;US;39.766667;-90.233333;67;5733409;6252001;39.766667,,
HIO;Portland;Hillsboro;United States;US;45.516667;-122.983333;67;5731371;6252001;45.516667,,
BVO;Bartlesville;Bartlesville;United States;US;36.766667;-96.0;67;4529987;6252001;36.766667,,
KGZ;Glacier Creek;Glacier Creek;United States;US;61.45;-142.4;67;\N;6252001;61.45,,
RME;Griffiss AFB;Rome,-75.406944,
LHM;Lincoln Regional Airport;Lincoln,-121.351389,
FNT;Bishop International Airport;Flint;United States;US;42.965556;-83.743611;67;4992982;6252001;42.965556,,
PRT;Coast Guard Heliport;Point Retreat;United States;US;47.533333;12.516667;67;\N;6252001;47.533333,,
AXX;Angel Fire;Angel Fire;United States;US;36.416667;-105.283333;67;\N;6252001;36.416667,,
SPQ;Catalina SPB;San Pedro;United States;US;33.75;-118.366667;67;\N;6252001;33.75,,
GUN;Gunter AFB;Montgomery;United States;US;51.066667;-1.166667;67;5201752;6252001;51.066667,,
OEA;Oneal;Vincennes;United States;US;38.666667;-87.516667;67;4266307;6252001;38.666667,,
RCT;Miller Field;Reed City;United States;US;43.9;-85.516667;67;5006946;6252001;43.9,,
CBK;Municipal;Colby;United States;US;39.416667;-101.05;67;5445194;6252001;39.416667,,
OCA;Ocean Reef;Ocean Reef;United States;US;25.366667;-80.266667;67;\N;6252001;25.366667,,
CHZ;State;Chiloquin;United States;US;42.583333;-121.866667;67;\N;6252001;42.583333,,
FIC;Fire Cove;Fire Cove;United States;US;55.777778;-131.5375;67;\N;6252001;55.777778,,
CRE;Grand Strand Airport;Myrtle Beach;United States;US;33.811667;-78.723889;67;4588718;6252001;33.811667,,
HMS;Homeshore;Homeshore AK;United States;US;58.294444;-135.347222;67;\N;6252001;58.294444,,
UUK;Kuparuk;Kuparuk;United States;US;70.416667;-148.916667;67;\N;6252001;70.416667,,
MLB;Melbourne International Airport;Melbourne;United States;US;28.1;-80.633333;67;4163971;6252001;28.1,,
IRB;Municipal;Iraan;United States;US;30.9;-101.9;67;5523798;6252001;30.9,,
BRG;Municipal;Whitesburg;United States;US;37.116667;-82.816667;67;4313346;6252001;37.116667,,
ASY;Ashley;Ashley;United States;US;46.033333;-99.366667;67;5178612;6252001;46.033333,,
BXC;Boxborough;Boxborough;United States;US;42.483611;-71.535278;67;\N;6252001;42.483611,,
LRD;International;Laredo;United States;US;27.533333;-99.466667;67;4705349;6252001;27.533333,,
KEU;Kelly Bar;Kelly Bar;United States;US;50.6;-4.266667;67;\N;6252001;50.6,,
CLD;Mc Clellan-Palomar Airport;Carlsbad,-117.266667,
PMX;Metropolitan;Palmer;United States;US;42.15;-72.316667;67;5871146;6252001;42.15,,
ZML;Milwaukee General Mitchell;Milwaukee,171.916667,
MGW;Morgantown;Morgantown;United States;US;39.633333;-79.916667;67;4815352;6252001;39.633333,,
SCK;Stockton Metropolitan Airport;Stockton;United States;US;37.9;-121.25;67;5399020;6252001;37.9,,
PAQ;Municipal;Palmer;United States;US;61.6;-149.116667;67;5871146;6252001;61.6,,
JSD;Sikorsky Heliport;Stratford,-73.096667,
CIK;Chalkyitsik;Chalkyitsik;United States;US;66.65;-143.75;67;\N;6252001;66.65,,
LPW;Little Port Walter;Little Port Walter;United States;US;56.383333;-134.833333;67;\N;6252001;56.383333,,
LQK;Pickens;Pickens;United States;US;34.816667;-82.7;67;4590946;6252001;34.816667,,
BSZ;Bartletts;Bartletts;United States;US;58.266667;-157.483333;67;\N;6252001;58.266667,,
CLT;Charlotte Douglas;Charlotte;United States;US;35.216667;-80.933333;67;4988584;6252001;35.216667,,
HOM;Homer;Homer;United States;US;59.633333;-151.5;67;5864145;6252001;59.633333,,
CTO;Peconic River;Calverton;United States;US;40.916667;-72.75;67;5111137;6252001;40.916667,,
PLR;St Clair County;Pell City;United States;US;33.583333;-86.283333;67;4082589;6252001;33.583333,,
LRF;Little Rock Afb;Jacksonville;United States;US;34.918056;-92.146389;67;5733409;6252001;34.918056,,
WVL;Robert Lafleur;Waterville;United States;US;44.533333;-69.666667;67;5815184;6252001;44.533333,,
LAX;Los Angeles International;Los Angeles;United States;US;33.9425;-118.407222;67;5368361;6252001;33.9425,,
PEC;Pelican SPB;Pelican;United States;US;57.95;-136.233333;67;\N;6252001;57.95,,
RST;International;Rochester;United States;US;43.908333;-92.5;67;5808524;6252001;43.908333,,
CGI;Cape Girardeau;Cape Girardeau;United States;US;37.216667;-89.566667;67;4379966;6252001;37.216667,,
ATE;Antlers;Antlers;United States;US;34.233333;-95.616667;67;4529418;6252001;34.233333,,
CCR;Buchanan Fld;Concord;United States;US;37.983333;-122.052778;67;5339111;6252001;37.983333,,
BNW;Boone;Boone;United States;US;42.066667;-93.883333;67;4849051;6252001;42.066667,,
PMD;La Palmdale Regional Airport;Palmdale,-118.084444,
ELA;Eagle Lake;Eagle Lake;United States;US;29.583333;-96.333333;67;5251145;6252001;29.583333,,
PGR;Municipal;Paragould;United States;US;36.05;-90.5;67;4125388;6252001;36.05,,
KPC;Port Clarence;Port Clarence;United States;US;65.25;-166.85;67;\N;6252001;65.25,,
ALO;Waterloo;Waterloo;United States;US;42.55;-92.383333;67;5277989;6252001;42.55,,
BGE;Decatur County;Bainbridge;United States;US;30.9;-84.6;67;5146368;6252001;30.9,,
DUT;Emergency Field;Dutch Harbor;United States;US;53.9;-166.533333;67;\N;6252001;53.9,,
FAY;Municipal;Fayetteville;United States;US;35.0;-78.883333;67;5116968;6252001;35.0,,
OLY;Olney-Noble;Olney;United States;US;38.716667;-88.083333;67;4716683;6252001;38.716667,,
WSJ;San Juan SPB;San Juan;United States;US;57.733333;-153.3;67;4726440;6252001;57.733333,,
PCK;Porcupine Creek;Porcupine Creek;United States;US;67.25;-150.283333;67;\N;6252001;67.25,,
ILL;Willmar;Willmar;United States;US;45.116667;-95.1;67;5052916;6252001;45.116667,,
MLS;Municipal;Miles City;United States;US;46.433333;-105.883333;67;5666176;6252001;46.433333,,
ONN;Onion Bay;Onion Bay;United States;US;58.233333;-152.833333;67;\N;6252001;58.233333,,
SNS;Salinas;Salinas;United States;US;36.666667;-121.616667;67;5391295;6252001;36.666667,,
NES;East 34th St Landing;New York;United States;US;5.5;-70.483333;67;5128581;6252001;5.5,,
LKV;Lake County;Lakeview;United States;US;42.166667;-120.4;67;5735792;6252001;42.166667,,
MIO;Miami;Miami;United States;US;10.016667;-73.65;67;5304640;6252001;10.016667,,
HYR;Municipal;Hayward;United States;US;46.033333;-91.45;67;5355933;6252001;46.033333,,
BCJ;Baca Grande;Baca Grande;United States;US;37.966667;-105.766667;67;\N;6252001;37.966667,,
PSC;Tri-cities;Pasco,-119.119167,
CBE;Wiley Ford;Cumberland;United States;US;39.6;-78.766667;67;5249896;6252001;39.6,,
GDM;Municipal;Gardner;United States;US;42.566667;-72.0;67;4937557;6252001;42.566667,,
UQE;Queen;Queen;United States;US;58.883333;-158.5;67;\N;6252001;58.883333,,
AHC;Amedee AAF;Herlong;United States;US;60.572222;4.951667;67;\N;6252001;60.572222,,
PSP;Municipal;Palm Springs;United States;US;33.833333;-116.5;67;5380668;6252001;33.833333,,
EED;Needles;Needles;United States;US;34.85;-114.616667;67;5376358;6252001;34.85,,
FST;Pecos County;Fort Stockton;United States;US;30.916667;-102.916667;67;5521746;6252001;30.916667,,
SSC;Shaw AFB;Sumter;United States;US;53.283333;10.9;67;4597948;6252001;53.283333,,
ESC;Delta County Arpt;Escanaba;United States;US;45.722778;-87.093611;67;4992232;6252001;45.722778,,
VPS;Eglin AFB;Valparaiso,-86.525278,
CSM;Sherman;Clinton;United States;US;35.516667;-98.983333;67;5773001;6252001;35.516667,,
MHN;Mullen;Mullen;United States;US;42.05;-101.066667;67;\N;6252001;42.05,,
HUL;International;Houlton;United States;US;46.133333;-67.8;67;4967563;6252001;46.133333,,
SNK;Winston Field;Snyder;United States;US;32.7;-100.95;67;5530921;6252001;32.7,,
RBL;Red Bluff Fss;Red Bluff;United States;US;40.15;-122.25;67;5570065;6252001;40.15,,
CZO;Chistochina;Chistochina;United States;US;62.566667;-144.666667;67;\N;6252001;62.566667,,
HAO;Hamilton;Hamilton;United States;US;39.433333;-84.5;67;5655959;6252001;39.433333,,
HUF;Hulman Field;Terre Haute;United States;US;10.733333;-61.35;67;4265737;6252001;10.733333,,
AHF;Municipal;Arapahoe;United States;US;15.316667;-88.883333;67;5817340;6252001;15.316667,,
VEL;Vernal;Vernal,-109.516667,
BOF;Bolling AFB;Washington;United States;US;49.0;-72.5;67;5549222;6252001;49.0,,
JPD;Heliport;Pasadena;United States;US;34.133333;-118.133333;67;5381396;6252001;34.133333,,
EOK;Keokuk;Keokuk;United States;US;40.466667;-91.433333;67;4863349;6252001;40.466667,,
JNH;North Park Inn H/P;Dallas;United States;US;7.716667;40.916667;67;5722064;6252001;7.716667,,
NSF;Andrews NAF;Camp Springs;United States;US;19.35;100.55;67;4350288;6252001;19.35,,
CCB;Cable Airport;Upland,-117.6875,
LZU;Gwinnett County Airport;Lawrenceville;United States;US;33.978056;-83.9625;67;5100356;6252001;33.978056,,
MNN;Municipal;Marion;United States;US;40.616667;-83.066667;67;5261872;6252001;40.616667,,
SVS;Stevens Village;Stevens Village;United States;US;66.033333;-149.1;67;\N;6252001;66.033333,,
ACV;Arcata;Arcata;United States;US;40.983333;-124.1;67;5558953;6252001;40.983333,,
FDR;Municipal;Frederick;United States;US;34.35;-98.983333;67;5577217;6252001;34.35,,
GUS;Grissom Afb;Peru,-86.152222,
CAE;Metropolitan Airport;Columbia,-81.116667,
HKA;Municipal;Blytheville;United States;US;35.933333;-89.916667;67;4102412;6252001;35.933333,,
THM;Thompsonfield;Thompsonfield;United States;US;50.233333;-1.566666999999999;67;\N;6252001;50.233333,,
XPU;West Kuparuk;West Kuparuk;United States;US;70.333333;-149.333333;67;\N;6252001;70.333333,,
